,ENST00000477988.1,ENST00000561385.5,ENST00000284509.10,ENST00000262262.4,ENST00000598473.1,ENST00000378962.3,ENST00000515859.5,ENST00000507316.1,ENST00000537784.5,ENST00000611771.1,ENST00000592205.5,ENST00000233997.3,ENST00000367279.8,ENST00000309017.7,ENST00000468385.1,ENST00000304639.3,ENST00000381501.7,ENST00000376581.9,ENST00000373304.3,ENST00000393118.6,ENST00000531348.5,ENST00000216336.2,ENST00000257818.2,ENST00000215855.6,ENST00000281938.6,ENST00000304625.2,ENST00000282026.1,ENST00000261233.8,ENST00000448387.6,ENST00000359135.7,ENST00000381297.9,ENST00000427103.5,ENST00000367814.8,ENST00000527615.5,ENST00000430686.2,ENST00000264824.4,ENST00000241453.11,ENST00000380987.2,ENST00000346128.10,ENST00000400007.8,ENST00000245479.2,ENST00000355530.6,ENST00000633060.1,ENST00000620695.2,ENST00000612677.4,ENST00000554578.5,ENST00000293373.10,ENST00000563039.2,ENST00000360121.4
rand611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854330013689048,0.08826494140285457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026664568011102244
rand612,0.0,0.0,0.0,0.0,0.0,0.002046843481339512,0.0,0.0,0.0,0.0,0.0028549861985292125,0.0,0.0,0.0,0.0028808855785111575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002409497431486753,7.34058501152819e-05,0.0,0.0,0.0007163392544645742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028549861985292125,0.0,0.0,0.0,0.0012253708859333203,0.0,0.010995672476102173
rand613,0.3079957545865188,0.0,7.580767517952291e-05,0.0,0.0,0.0002749962094522489,0.046265619189271794,0.0015050403365484341,0.00012851005059242787,0.0006516547990866911,0.0,0.0,0.0,0.0,0.00011611527034364516,8.5554376274033e-05,0.0006225535602131219,0.00024132870094928016,0.0001368870020384528,0.006863535386020531,0.002963533033822174,0.0,0.0012136305562755667,7.20457905465541e-05,0.010989209083581326,8.5554376274033e-05,0.00032949996267701896,0.00046598781313522296,0.004612133836743142,0.002631813140476378,0.0011982023731277741,0.0001829904223313888,0.0,0.0,5.9458639881567335e-05,0.0008734518360995131,0.00041860374381858277,0.0,0.0009762884296327389,0.003999169681646659,0.007317935252704365,0.0,0.0,0.0,0.0,0.0,8.231512372022775e-05,0.0,0.0002859258528218335
rand614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023110851246536802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00112756489893717,0.0,0.018037652937623546,0.0,0.14830266283616658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand615,0.2980235377003252,0.0,0.0,0.0,0.0,1.8478641970506273e-05,0.003765236254494309,0.0008668514767316033,0.0,0.00010827723581256073,1.9330838535404114e-05,0.0,0.0,0.0,0.00012483968486766162,0.0,0.00022612487306164467,0.00016216320475586312,0.0,0.0004099573697245513,0.0011948251797836635,0.0,0.0,3.8729504574441224e-05,0.22281036116087363,0.0,0.00026103162711489945,1.1928575796522783e-05,0.0002485548989389923,0.000732123021937525,0.00015520846689077688,0.0005533299994436041,0.0022764433359571245,6.953743471471493e-05,0.0003515936201955789,0.0,0.00011251396846443132,0.0004373854891951205,0.0007497447489316358,0.008631387988952141,0.0004127633157329471,0.0,1.9330838535404114e-05,0.0,0.0,0.0006077835860273862,4.793746585132675e-05,0.0,0.0001537045612353803
rand616,0.0,0.0,0.0,0.0,0.0,0.0,0.012884006100290078,0.0,0.0,0.0,0.0005320510146240249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04236610002853071,0.0,0.0,0.0,0.0,0.0,0.0,0.000256588791681012,0.00010943844717230483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012610612916428303,0.0,0.0,0.0,0.0005320510146240249,0.0,0.0,0.0,0.0001014925821883023,0.0,0.002115238498522668
rand617,4.352158945022745,0.0004033277910244073,0.0006044665201420479,0.00047629646457157264,0.00014728118257268172,0.000947177448972584,0.03538971287194279,0.015038873841439851,0.00012106144492413756,0.0006362071164103262,0.0001778465418281332,0.0,0.0,0.0,0.0007383493026428785,0.00018133995604261436,0.0012244533497332497,0.0005541436462810547,0.000596406966540154,0.004259646339557417,0.001570366629647382,9.523323730903163e-05,0.00016731029101481,0.0,0.15434846339145683,0.0004231265640994336,0.0011272483754000352,0.0018813367197504662,0.0010698683088721703,0.02189732794567763,0.001172951203837862,0.00011312704275959605,0.0,0.0,8.401851245217655e-05,0.0014105579295144615,0.0,4.790488657152169e-05,0.0007335714448214438,0.006831877413698495,3.321413593250632e-05,0.0,0.0001778465418281332,0.0,0.0,0.00022036247822899976,0.0011001559916705604,0.0,0.002373675316693577
rand618,1.7205665004908246,0.0,0.0,0.0,0.0,7.385673508288224e-05,0.0,0.0,0.0,0.0019347367694571838,7.726285421396671e-05,0.0,0.0,0.0,0.00012474200685063617,0.0,0.0,0.0,0.0,0.004235487944355973,0.0,0.0,0.0,0.0,0.0,0.0,0.0008197432218208191,9.53539403951909e-05,0.0,0.05927533690872989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008656938367249432,0.0,0.0,0.0,7.726285421396671e-05,0.0,0.0,0.0,0.00033898431995279225,0.0,0.0007679214927097474
rand619,0.0,0.0,0.0,0.0,0.0,0.0,0.046597156988629373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796919142471969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011104636515775134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02772373778414366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002113451189491568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002003187583058755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007318234327178409,0.01921245949032846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand621,0.0,0.0,0.0,0.0,0.0,0.0,0.0010996088927364527,0.0,0.0,0.00013764675272030842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030005786357631993,0.0,0.0,0.0,0.0,0.0,0.0,0.00010073556691904328,0.0,0.0,0.0003207165225842023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006934355304194607,0.02284685732836603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025951025072268763
rand622,0.9041524103598185,0.0,0.00031791575610401495,0.002061451004012354,0.0005737007679948086,0.00016818311204609717,0.009817676244431547,0.0015779274177309224,0.0016068231678469963,0.0007536052660561416,0.0002345858235350116,0.0,0.0004923069105243183,0.0,0.00028405667934647136,0.0,0.0003841735331887905,0.0008855557398235245,0.001637148397359342,0.006265636106986206,0.001380912425139089,0.0009892258319035214,0.0008206840181599078,0.00011749868880569441,0.003292930744041371,0.0,0.00022626436695691153,0.0003498294895457724,0.001979441694038509,0.004562333312574857,0.007651733806393797,0.0017533177904407093,0.016368328850312346,0.0005907010940798665,0.0011636453157784022,0.009700187161936682,0.0,5.528969671374173e-05,0.0008340189948811743,0.004672622275761335,0.013902566811830218,0.0,0.0002345858235350116,0.0,0.0,0.00031791575610401495,0.002304570607945095,0.0034697939835119256,0.003439060839456487
rand623,0.6022574674763761,0.00011212438888104308,0.0007355025456107793,0.01846377569090414,0.0023178796507071367,0.0001740420375958118,0.004065198244994856,0.0035473280152404354,0.0003178514599610816,9.722371394014533e-05,0.0008287255619514807,0.00039129186538668315,0.020208103057140492,0.006252805901659018,0.007277852121449408,1.4936941157648215e-05,0.004506296850532451,1.0533396310976214e-05,3.9831843087061905e-06,0.0,9.239345045967968e-05,0.0,0.004925099252634262,0.0,1.7336804352778154e-05,0.00010455858810353752,0.001062743178311052,5.552926251690547e-05,0.000530767344269519,0.0015037800097045541,0.0028279021665794553,0.0013977382739425734,0.046138591785662056,0.003956752426271266,0.0042769249276107795,0.06571850680839687,0.0,5.918875967807769e-06,0.0004951173250142714,0.0025740170692598436,5.471685389726133e-06,0.0,0.0008287255619514807,0.00039086092720894453,7.5754385772529105e-06,0.0015927695229370706,0.005034780451142787,0.01694734219635165,0.04467198401988661
rand624,0.0,0.0,0.0,0.0,0.0,0.0,0.04390767621869948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand625,0.15632358025305348,0.0,0.0,6.109969914131463e-05,0.0,4.984808043783593e-05,0.006560951037049746,0.001792790997666532,7.764930471540507e-06,4.295429897316888e-06,0.0,0.0,3.419898933560566e-05,0.0,4.209602268831385e-05,0.0,0.00044529681033569685,0.0005686879930851252,0.0,0.0003860227896928607,0.0,0.0,0.00010731350329721526,0.0006790999309238747,0.0014759960367794257,0.0,0.0012637162013700027,1.608929397417183e-05,4.190643654747701e-06,2.6688903538871224e-05,0.0008112141330216374,1.6585176410063496e-05,0.0,0.0,0.0,0.00012063168149169748,1.1673779422974646e-05,0.0,6.460812840647313e-05,0.00036787110524666514,0.0006873988156637522,0.0,0.0,0.0,2.6217351533400442e-05,0.0,4.973706021414364e-05,0.0,5.506860757391332e-05
rand626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021160398638126053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand627,0.0,0.002281777840815694,0.0,0.0,0.0,0.0014655838698542764,0.0,0.0,0.0,0.00016838663170987134,0.0005110578507061419,0.0,0.052821468103260445,0.0,0.0024753310978123124,0.0,0.02367352300674747,0.0,0.0016211890708511503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004929291093804173,0.0004204813152063502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01806773730585349,0.0,0.0,0.0,0.0,0.0005110578507061419,0.0,0.0,0.0,0.0003899519368639738,0.02976408644919381,0.0016508191583079598
rand628,0.0,0.006091998790854665,0.0,0.0,0.0,0.0,0.003830849202089036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002937225095098427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043868184486196946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand629,0.03916152051652479,5.103586513882466e-05,2.0654810399010965e-05,4.017939861476552e-05,0.0,3.278029061093035e-05,0.00025273261550307947,6.834471294332424e-05,1.3616662210196382e-05,0.00021844279572595093,2.2861366326050667e-05,0.0,0.0,0.0,0.0,0.0,0.00020859045344775564,3.8356043600905774e-05,0.0,0.0008370191841303476,0.0,0.0003213472690086826,0.0003199163136861708,0.0,0.26808070425592023,2.7195500358697773e-05,4.961341281654323e-05,0.0003691377714393847,0.0004886922714109398,0.000836584618145062,0.00014225534755241018,5.0896888900050784e-05,0.0,0.0,0.0,0.00019831965150164478,2.5589075089208565e-05,0.0,6.403770650500909e-05,0.000379472098028341,0.0004034702571659257,0.0,2.2861366326050667e-05,0.0,1.3792505464847896e-05,0.002181147978135558,8.285845098151125e-05,5.283529481452346e-05,0.00013349227330117968
rand630,0.0,0.0,0.0,0.0,0.0,0.30712835892151563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030944074054132307,6.162098830974921e-05,0.005938236731952887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4981481747195623e-05,5.327462966260738e-06,0.0,0.0,0.00024954550691175676,9.884985870706147e-05,0.0,0.0,0.0,0.0,1.1596213168588454e-05,0.0,0.0,0.0,0.0006659017001776001,0.0,0.0,0.0,0.0,0.0,0.0005237097803786258,0.00016760376744799567,0.0001415834718344107
rand631,0.07567688814214299,0.0,2.6609313692736635e-05,0.0,0.0,8.446081265864173e-05,0.001627960101398282,0.000924499506099478,0.0,0.00013100442263498497,8.835596980985755e-05,0.0,0.0,0.0,7.132600201898492e-05,0.0,0.0008061728045734982,0.0003706018028508472,0.0,0.0007247728133211546,0.0009102031219845377,0.0,0.0,0.0002655329408496245,0.0065470064432482655,0.0,0.00014913801154138538,0.00019082788796649888,0.00015621050282671662,0.0008818041940673967,0.00028376616130168454,0.000505823983126095,0.0036440415549971942,0.0,0.0,0.0,0.0,0.0,0.00013326747597358513,0.002053248903081399,0.040023467424959366,0.0,8.835596980985755e-05,0.0,0.0,0.0,5.8990892761135955e-05,0.0,0.0006805870416032587
rand632,0.0,0.0,0.0,0.0,0.0,0.0,0.005645267096384307,0.0056319534151985495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.780638553797342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004135096454105396,0.0,0.00013977431162979768,0.0,0.0,0.0051175689406519065,0.0002327060487035582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand633,0.0,0.0,0.00013302414526688127,0.0,0.0,0.00024127593695089943,0.0027238822433399636,0.0013204909917591983,0.0,0.0004989803566255185,0.0007572092452119295,0.0,0.0,0.0,0.0013244025040547015,0.0,0.0003543019494804795,0.008257733928317561,0.0,0.0058325541142664515,0.0,0.0,0.0,0.0,0.00023233018754218794,0.0,0.00033474319180575236,6.489650561599601e-05,0.0021095005544035103,0.0008073769028533234,0.00030398393181346034,0.00028096596296992964,0.0,0.0,0.0,0.00021895669092640704,0.00011300744354835645,0.0,0.0,0.011311913695186354,0.4196902549746494,0.0,0.0007572092452119295,0.0,0.0,0.0,7.222157221871021e-05,0.0,0.0006114843589216876
rand634,0.0,0.0,0.0,0.0,0.0,0.0003492859901378179,0.0,0.0,0.0,0.0007223548693906169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012335144876939154,0.0,0.00035236657590184065,0.012155611631685995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004094071157861939,0.09582891289114456,0.014171183921419559,0.0,0.0,0.0,0.0,0.0,0.0005576129125407301,0.0,0.0015434651006032032
rand635,0.0,0.0,0.0,0.0,0.00041556941173684613,0.0,0.0009057216558198257,0.0,0.0,0.0,0.0002867501720215716,0.0,0.01113293271234256,0.0,0.06527769019687676,0.0,0.0017442337013789614,0.0,0.0,0.0,0.0,0.0,0.006609171192139673,0.0,0.0,0.0,0.00110631316367782,0.0,0.0,0.004989812823089445,0.0,0.0,0.0032727035078149447,0.0010315057636979255,0.00284480527802868,0.03548867372046312,0.0,0.0,0.0008650116509963937,0.0023798597125627525,0.0,0.0,0.0002867501720215716,0.0,0.0,0.0,0.0007110957216869018,0.006892217572313414,0.03769167546155957
rand636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014289187397045625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04220249030794222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1239390643653368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand637,0.0,0.0,0.0,0.0,0.0,0.007041317958069166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007104753254988708,0.0,0.0,0.0,0.0005914245034384788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036680354014127746,0.007061737959270384,0.0,0.0,0.0,0.0,0.0,0.0022482034353425292,0.0,0.018668991320680513
rand638,0.526865717120001,0.0,0.0,0.008248543678881304,0.0007924282265388246,3.266776519841276e-05,0.014428269655475,0.0014813947834477438,0.0,7.881985894381414e-05,0.0,0.0,0.0,0.0,0.00022069985008692052,0.0,0.001966811836649371,0.00017200970196539373,0.0,0.005086922753475055,0.0004023411356395578,0.0,0.0,0.0,0.0013054467287885868,0.0,4.944310408408418e-05,2.811750011313913e-05,0.00019224265652509367,0.09048699623278975,0.00017835206422831584,0.00034780919560671765,0.0002304749418722664,0.0,0.0,0.000276694427176833,0.0,1.6109145634440194e-05,0.0005338611389406019,0.0048216608478897595,0.0023380513182351156,0.0,0.0,0.0,0.0,0.000166729657316456,6.519001696609762e-06,1.5796177883312375e-05,1.6983067953453923e-05
rand639,0.35124814800023363,0.0,0.0,0.0016096871351583893,0.0003120224664976695,3.920180223216893e-05,0.003000829291458665,0.002513293903666593,0.0018319618289302868,0.0005810221336414713,2.050485394046898e-05,0.0,0.0,0.0,6.621077247883763e-05,0.0,0.002916674050589212,0.00034402365132246194,0.0,0.0019773605154883513,0.0005431672391756191,0.0,0.0,0.0,0.005945360914566019,0.0,4.9443714527059916e-05,0.0010080248243522557,0.0004547968138865851,0.00598181787750622,1.646347072886026e-05,7.825803520242859e-05,0.0003191230902485466,0.0,0.00020342556833990367,0.0007589426560437189,0.0,1.9331213428741533e-05,0.00018556505932087816,0.005241493681398836,0.03145239076471184,0.0,2.050485394046898e-05,0.0,0.0,0.00015561626810136933,1.9557246547897196e-05,0.00018955647490568464,0.0003413638804179816
rand640,0.0,0.0,7.27082894714345e-05,0.0022899487846817245,0.00025824887732493556,0.0010550121186569373,0.004369622001796485,0.0064957814216783155,0.0014448334717258194,0.0010682023067147754,0.00035639249620323857,0.00019541569562774583,0.00017491982447155347,0.0,3.71226381682617e-05,2.7352166039253932e-05,0.0002851020639327861,0.0010608675564686147,0.0008023302038181152,0.003629576847367291,0.00023686411827807526,0.011204213309733776,0.0,0.0001151670149021218,0.007322914136162213,0.001203495305727173,0.0005821575879976342,0.0020407711203351132,0.001167792234425043,0.0023065059285685774,0.003106108642132853,0.00038026925232442153,0.0019085218217577546,0.0,0.00020910150099506865,0.0074465856495794635,0.00044781486688417826,0.0,0.0005152528787470024,0.0015838812427381927,0.03415687840245636,0.0001993487647400073,0.00035639249620323857,0.00019520048010392672,9.710372165144857e-05,0.001096856481169069,0.001572414498452611,0.0014879105972783575,0.0006941594096646166
rand641,0.3502632368330095,0.0,0.0,0.0,0.0,3.909187911082695e-05,0.0032292246788538054,0.003423166014423827,0.0,0.00012126828742054569,4.08947153336847e-05,0.0,0.0,0.0,0.0,0.0,9.567419744141203e-05,6.861179957551606e-05,0.0,0.003878177394507042,0.0006018268674106692,0.0,0.0,0.0,0.0015433415056586124,0.0,0.00015777623280766194,0.0,7.88733128541211e-05,0.0003348797005872813,9.85038397468037e-05,2.6012865713554362e-05,0.0,0.0001176860938540141,0.0,0.0,0.0,0.0,0.000458205995353874,0.009299624698860911,0.013525810061371366,0.0,4.08947153336847e-05,0.0,0.0,0.0,6.240770366735136e-05,0.0,3.0484180751349823e-05
rand642,0.0,0.0,0.0,0.0,0.0,0.011890161420679253,0.0,0.0,0.0,0.00016393282758882266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717847813022677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003359238397770283,0.0004093596400741061,0.00015993371563788496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011792647140851796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005409838076409183,0.0004599496873363675,0.002596173800887738
rand643,0.03870420489448731,1.1208863276712224e-05,6.124083052925206e-05,0.0,4.911701128742044e-05,4.319665724831173e-05,0.0037824023222025084,0.0004728262378035098,0.0,0.0009454575921523154,6.778319596232453e-05,0.0,0.0,0.0,0.0,0.0,0.0005074574801790196,7.581626815766368e-05,0.0,0.02194232779231971,0.0025270786700868,0.0,0.0,0.0,0.012873671590374875,0.0,2.1792908161310423e-05,7.900714255598993e-05,0.0007117680764983592,0.0009019802754018553,6.349412567644977e-05,0.00018683797386867247,1.1721443032855031e-05,0.0,0.0,0.0,0.0,1.0650579222478621e-05,6.328989479601697e-05,0.007538318976542586,0.008191782872605809,0.0,6.778319596232453e-05,0.0,0.0,0.0002939559865404099,8.620090176945948e-06,0.0,3.3685121753252656e-05
rand644,0.0,0.0054555327863168345,0.001503263186294563,0.0018276677931864471,0.0014411438874319784,0.029523770206497768,0.0,0.0004663264072667689,0.0011149027734236102,0.0007452342671236679,0.0005459530705040893,0.0033879358993212498,0.004582995943759902,0.0007097079186291064,0.002770268939681851,0.016700314460241162,0.007444663534311274,0.0,0.008659422312717638,0.0,0.0,0.04487524323233292,0.0008988155788308554,0.0,0.0,0.05789442346216935,0.003610878802214305,0.0052298775350995376,0.0027327217506718507,0.0,0.01744002841219466,0.00838426481628149,0.031802415907327804,0.009426804970417523,0.019472953540512858,0.007036459299926052,0.005342703841959012,0.009007324254835629,0.0,0.0,0.00044182973896338866,0.0022777200329364613,0.0005459530705040893,0.0033842046923836713,0.0006901280453163757,0.0002536756626872075,0.02218277849462768,0.007786870854640238,0.007693675475156068
rand645,0.032236646903882824,0.0002427317751233575,0.0,6.614907025420552e-05,0.0003136391196232255,0.004569256871420892,0.0,0.001012669536247628,0.0008518724494767367,0.0013455188263401755,0.0005457459195636905,0.0,0.001007086672035543,0.00011987066577805034,0.0054689881646549565,0.0,0.034349947984716446,0.0,0.00027460847362566855,7.530167461780619e-05,0.0,7.053970876123156e-05,0.00012392752293659902,0.0001885184029466832,1.7322217573284697e-05,0.0004029580862985353,0.010573111949049406,0.0006270817481302855,0.0011856601225672797,0.0,0.02874629516505136,5.985266784976388e-05,0.0,0.002545354732435939,0.0023959669996129127,0.00017413448698923875,0.0,1.7741687894266826e-05,0.0,0.0,1.640124492693097e-05,0.0,0.0005457459195636905,0.0,0.0,0.0,0.038666027149412245,0.0,0.008206457109996282
rand646,5.091335812401063,1.3283489777530085e-05,0.00020966335183669055,6.27467718219034e-05,3.88053216597389e-05,0.000486322496559384,0.011812320832550073,0.001761070827992758,9.569100876594864e-05,0.0008998893634515792,5.355270309610202e-05,0.0,0.00015453194248696024,0.0,0.0005620005397017416,0.00012741080611614272,0.004811054312345143,0.00044924476201578235,0.00016988107482152363,0.002828573467245551,0.003310053932089481,0.0,0.00035266037637144744,0.0001609399656203908,0.04751923283669658,0.00025482161223228545,0.00034865794916917435,0.002153499648043738,0.004415505286832283,0.0016856141305117418,0.0007094634997233539,0.0003065807737217248,0.0,5.7792385806566204e-05,0.0006641103793698559,0.00021679623998155275,0.0,0.00015146248828336174,0.0008423537068508756,0.005244584344780758,0.020652802253168696,0.0,5.355270309610202e-05,0.0,6.461783076094583e-05,0.0,0.000495454938705535,4.9506627309024696e-05,0.000565530993204811
rand647,0.0,0.0,0.0,0.0,0.0,0.0015228902341654503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013197836483944321,0.0,0.0,0.0,0.0,0.04036045871867706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05288797092295518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rand648,0.0,0.0,0.0,0.0,0.0,0.00035039596874876093,0.017366890546957642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001767763445939695,0.0,0.00082480146969121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007986639226631642,0.0,0.0,0.0,0.0,0.0,6.992311536723604e-05,0.0,0.0
rand649,0.05937563315453813,5.73179198325496e-06,0.0,0.0,0.0,3.313372385855922e-05,0.002323447230591433,0.0012780095559731884,6.8817377323294075e-06,0.00020557057064467902,0.00010398534703071477,0.00010910627187529976,3.0309154239172094e-05,0.0,0.00011192390792561382,0.0,0.0005568323968785786,0.00015507837585253183,0.0,0.004664799023042045,0.0007141399176662661,0.0,0.0,0.0002546323449122493,0.004626258359703401,0.0,0.00022288150583535334,0.00021151262210830507,0.00010770584609255057,0.007781927420712298,0.00016698092286253986,5.879503221145006e-05,3.596343619293648e-05,0.00017456087025693694,0.0,0.00026727721429006584,0.00031555267663589703,0.0002505300976984731,0.0002813185134785245,0.005043860309962379,0.0034085731913526935,0.0,0.00010398534703071477,0.00010898611078292608,0.0,0.0003507421367778624,3.305992937335085e-05,7.476694227051034e-05,0.00012344803334518614
rand650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3815060649077447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004895543789365635,0.0,0.0
rand651,0.0,9.548107367935027e-06,0.0,0.0,0.0,9.199111255993204e-05,0.0010739948256290235,0.0004603087572981452,0.0,6.341530052217666e-05,7.698684119434828e-05,0.0,0.0,0.0,0.00015537047474778346,0.0,0.0009726081376891019,0.002002072589590341,0.0,0.0035426355480216395,0.0,0.0,0.0,0.0,0.0,0.0,0.00028774157009737306,7.917774913900011e-06,3.0934147815237046e-05,0.004925248691586443,2.3179949431553534e-05,2.448541755772718e-05,0.00010983215086501396,0.0,0.0003818874294379882,0.00017809380008901904,0.0006204423056420634,0.0,0.0011487526142628759,0.009041086213022034,8.387080829681926e-06,0.0001756505846642496,7.698684119434828e-05,0.0,1.5482326715886193e-05,0.0,1.1014347909180282e-05,0.0,6.69530905687141e-05
rand652,0.2783513206740266,0.0,7.503610379163867e-05,0.00017769806153380632,3.92486351768227e-05,7.248732309219444e-05,0.0001938935649030302,0.00029146735149112733,0.000483920933021604,0.0007352743740315379,1.0832898255459295e-05,0.0,0.0,2.464376455724007e-05,6.995948995891338e-05,0.0,0.00012671916629064308,0.00021810093686505511,0.00028178775673173064,0.0024881049297966404,0.0,0.001116653729910391,9.808952514542023e-05,4.3407613360471984e-05,0.2235585387609413,0.0,7.836467361318317e-05,0.0006283627315888209,0.0030086387822900983,0.002555919905004009,0.0010872249069370618,2.756294795633386e-05,0.0,0.0,0.0,0.0007517928985118883,0.0,4.0851413784483815e-05,0.0004995151582745634,0.0032546246151162026,0.0016333342992150123,0.0,1.0832898255459295e-05,0.0,0.0,0.0030653879618532044,0.0001363859477690108,0.0001301877017003902,0.00015342834617947506
